id,transcript_file,speaker_code,transcript_clean,is_grammatical,labels,age
9111317,24766,[CHI],Pip Pippin.,0.0,,31.0
9111335,24766,[CHI],a Pippin house.,0.0,,31.0
9111355,24766,[CAR],Pippin's house.,,,31.0
9111379,24766,[CAR],do you think Aunty_Mabel's having any fireworks?,,,31.0
9111419,24766,[CAR],do you think she is?,,,31.0
9111440,24766,[CAR],the trouble is Pippin's a dog and Pippin?,,,31.0
9111465,24766,[CHI],no.,,,31.0
9111490,24766,[CHI],not have the firework.,-1.0,"subject, auxiliary",31.0
9111513,24766,[CAR],you've got to keep animals on bonfire night Thomas.,,,31.0
9111534,24766,[CAR],it's very frightening for them isn't it?,,,31.0
9111555,24766,[CHI],oh.,,,31.0
1562486,6877,[CAR],ahh.,,,54.0
1562497,6877,[CHI],it's a new one.,1.0,,54.0
1562509,6877,[CAR],what?,,,54.0
1562520,6877,[CAR],it is a different one.,,,54.0
1562533,6877,[CAR],what is that?,,,54.0
1562544,6877,[CHI],it's a lobster.,1.0,,54.0
1562552,6877,[CAR],oh.,,,54.0
1562563,6877,[CAR],how can you tell?,,,54.0
1562575,6877,[CHI],because they have.,-1.0,object,54.0
1562583,6877,[CAR],the claws.,,,54.0
1562595,6877,[CHI],yeah.,,,54.0
1562607,6877,[CAR],remember what you used to call the lobsters when you were little?,,,54.0
1562620,6877,[CHI],no.,,,54.0
1562631,6877,[CAR],you don't remember what you ca-called lobsters?,,,54.0
1562658,6877,[CAR],you called them monsters.,,,54.0
1562672,6877,[CHI],monsters?,,,54.0
1562682,6877,[CAR],you always wanted to see the monsters at Meijer.,,,54.0
1562696,6877,[CHI],why?,,,54.0
1562707,6877,[CAR],because they were always swimming in the tank remember?,,,54.0
1562724,6877,[CAR],and you'd say let's see the monsters.,,,54.0
1562737,6877,[CAR],and then we'd go to the monsters.,,,54.0
1562750,6877,[CAR],and what would you say?,,,54.0
1562762,6877,[CHI],monsters.,,,54.0
1562775,6877,[CAR],you'd say oh they smell.,,,54.0
1562787,6877,[CAR],they're stinky.,,,54.0
1562802,6877,[CAR],have you ever eaten lobster?,,,54.0
1562819,6877,[CHI],no.,,,54.0
1562832,6877,[CAR],did you know that people eat lobsters?,,,54.0
1562852,6877,[CHI],no.,,,54.0
1562865,6877,[CAR],can you imagine eating that thing?,,,54.0
1562878,6877,[CAR],you'd think it would be pretty crunchy wouldn't it.,,,54.0
1562897,6877,[CAR],but you know what you don't eat the outside.,,,54.0
1562909,6877,[CAR],you break it and inside is meat.,,,54.0
1562924,6877,[CHI],mm.,,,54.0
1562932,6877,[CAR],and it's very tasty.,,,54.0
1562946,6877,[CAR],you know how people eat lobster?,,,54.0
1562960,6877,[CHI],mm-mm.,,,54.0
1562972,6877,[CAR],they dip it in melted butter.,,,54.0
1562991,6877,[CAR],you know what though?,,,54.0
1563236,6877,[CAR],hold on.,,,54.0
1563259,6877,[CAR],I don't like lobster.,,,54.0
1563268,6877,[CAR],it doesn't taste very good to Mama.,,,54.0
1563288,6877,[CHI],but it taste?,-1.0,sv_agreement,54.0
1563303,6877,[CHI],that's yummy.,1.0,,54.0
1563319,6877,[CAR],hold on I think we skipped one.,,,54.0
1563337,6877,[CAR],oh my goodness.,,,54.0
1563345,6877,[CAR],what is that?,,,54.0
1563356,6877,[CHI],a pony.,1.0,,54.0
1563362,6877,[CAR],a pony.,,,54.0
1563371,6877,[CAR],how could you tell it's a pony and not a a a grown up horse?,,,54.0
1563384,6877,[CHI],because it's small.,1.0,,54.0
1563391,6877,[CAR],it does look smaller huh?,,,54.0
1563398,6877,[CAR],it's got really long legs compared to its body.,,,54.0
1563404,6877,[CAR],so it must be a smaller-it's a baby baby pony.,,,54.0
1563419,6877,[CAR],a baby horse.,,,54.0
1563432,6877,[CAR],you know what they call a baby horse?,,,54.0
1563446,6877,[CHI],no.,,,54.0
1563452,6877,[CAR],they call it a colt.,,,54.0
1563464,6877,[CHI],what's a colt?,1.0,,54.0
1563472,6877,[CAR],that's just a baby horse.,,,54.0
1563484,6877,[CAR],and then it grows up and it becomes a horse.,,,54.0
1563497,6877,[CAR],what does a horse say?,,,54.0
1563531,6877,[CAR],do?,,,54.0
1563540,6877,[CHI],I'm making a horse.,0.0,,54.0
1563552,6877,[CAR],you're drawing around it?,,,54.0
1563565,6877,[CHI],yeah.,,,54.0
1563575,6877,[CAR],well how many legs does a horse have?,,,54.0
1563586,6877,[CHI],four.,,,54.0
1563597,6877,[CAR],yeah and what about-what what's this?,,,54.0
1563610,6877,[CHI],a tail.,1.0,,54.0
1563626,6877,[CAR],it's its tail.,,,54.0
1563637,6877,[CAR],looks like a short little tail huh?,,,54.0
1563649,6877,[CHI],yeah.,,,54.0
1563657,6877,[CAR],usually horses have?,,,54.0
1563668,6877,[CAR],how long is a regular horse's tail?,,,54.0
1563681,6877,[CHI],this long.,1.0,,54.0
1563690,6877,[CAR],yeah like you show me on here?,,,54.0
1563709,6877,[CHI],yeah.,,,54.0
1563721,6877,[CAR],how long would it be?,,,54.0
1563747,6877,[CAR],see now I would think that it would go like this.,,,54.0
1563765,6877,[CAR],all the way down to maybe his right down to here.,,,54.0
1563790,6877,[CHI],yeah.,,,54.0
1563814,6877,[CAR],where'd the what do they use the horse what does the horse use his tail for?,,,54.0
1563836,6877,[CHI],to wag it.,1.0,,54.0
1563852,6877,[CAR],to wag his tail?,,,54.0
1563867,6877,[CAR],like a dog?,,,54.0
1563881,6877,[CHI],no.,,,54.0
1563896,6877,[CAR],no.,,,54.0
1563914,6877,[CAR],what do you think?,,,54.0
1563927,6877,[CHI],I don't know.,1.0,,54.0
1563937,6877,[CAR],maybe what if there's like a fly that lands on him?,,,54.0
1563950,6877,[CAR],how does he get rid of the fly?,,,54.0
1563967,6877,[CHI],he kicks it off.,1.0,,54.0
1563982,6877,[CAR],he kicks it off?,,,54.0
1563996,6877,[CAR],you think his foot could reach up to his back?,,,54.0
1564013,6877,[CHI],no.,,,54.0
1564028,6877,[CAR],what about his tail could swish it off.,,,54.0
1564044,6877,[CHI],yeah.,,,54.0
1564054,6877,[CAR],that's what a lot of times I think that's what they use their tail for.,,,54.0
1564077,6877,[CAR],swish it off.,,,54.0
1564113,6877,[CAR],and you know some horses get really fancy.,,,54.0
1564139,6877,[CAR],they braid the tails.,,,54.0
1564161,6877,[CAR],and they braid this part of the mane right there.,,,54.0
1564181,6877,[CHI],why?,,,54.0
1564198,6877,[CAR],and they put ribbons in it.,,,54.0
1564214,6877,[CAR],for fancy shows.,,,54.0
1564228,6877,[CAR],wouldn't that be cool?,,,54.0
1564243,6877,[CAR],whoa what's that?,,,54.0
1564253,6877,[CHI],popcorn.,,,54.0
1564268,6877,[CHI],and it's healthy.,1.0,,54.0
1564282,6877,[CAR],it's healthy?,,,54.0
1564299,6877,[CHI],but not really healthy.,1.0,,54.0
1564314,6877,[CAR],well it depends on how you cook it.,,,54.0
1564355,6877,[CAR],if you cook it with a lot of butter not very healthy.,,,54.0
1564371,6877,[CAR],but if you cook it with just a little butter popcorn's very healthy.,,,54.0
1564392,6877,[CAR],it's got lots of stuff in it good for your body.,,,54.0
1564408,6877,[CAR],especially fiber.,,,54.0
1564421,6877,[CAR],do you know what fiber does?,,,54.0
1564434,6877,[CHI],no.,,,54.0
1564447,6877,[CAR],makes your poopy soft.,,,54.0
1564467,6877,[CAR],not ready to turn it yet.,,,54.0
1564492,6877,[CAR],what do you like to eat popcorn?,,,54.0
1564510,6877,[CAR],when do you like to eat popcorn?,,,54.0
1564530,6877,[CHI],when it's when a movie's starting.,1.0,,54.0
1564540,6877,[CAR],of course you gotta have popcorn at the movie.,,,54.0
1564555,6877,[CAR],you know where else I think you guys like to eat popcorn?,,,54.0
1564574,6877,[CHI],no.,,,54.0
1564590,6877,[CAR],target.,,,54.0
1564604,6877,[CAR],you guys always have to have Target popcorn.,,,54.0
1564614,6877,[CHI],why?,,,54.0
1564624,6877,[CAR],did you know there are different ways of making popcorn?,,,54.0
1564644,6877,[CHI],no.,,,54.0
1564655,6877,[CAR],you can make it how do we make popcorn?,,,54.0
1564672,6877,[CHI],we pop it.,1.0,,54.0
1564684,6877,[CHI],I don't know.,1.0,,54.0
1564693,6877,[CAR],what do we put it in to pop it?,,,54.0
1564718,6877,[CHI],in the high thing.,1.0,,54.0
1564725,6877,[CAR],what's the thing called?,,,54.0
1564748,6877,[CHI],I don't know.,1.0,,54.0
1564757,6877,[CAR],microwave?,,,54.0
1564776,6877,[CAR],yeah.,,,54.0
1564787,6877,[CAR],but you know what?,,,54.0
1564797,6877,[CAR],when I was little they didn't you didn't pop popcorn in the microwave.,,,54.0
1564818,6877,[CAR],you know how you popped it?,,,54.0
1564845,6877,[CAR],there was a machine that you popped it in.,,,54.0
1564861,6877,[CAR],you put you put it in a machine and it gets hot and it pops the popcorn out.,,,54.0
1564885,6877,[CAR],you know how it used to be when my mom-before we had that kind of a machine?,,,54.0
1564906,6877,[CHI],mm-mm.,1.0,,54.0
1564917,6877,[CAR],you used to pop it in a in a pot on the stove.,,,54.0
1564931,6877,[CAR],and you know what you do?,,,54.0
1564939,6877,[CAR],you get a big pot a big pot with a handle.,,,54.0
1564954,6877,[CAR],and you put some oil inside.,,,54.0
1564962,6877,[CAR],and you throw some popcorn inside that hasn't popped yet.,,,54.0
1564974,6877,[CAR],and you put the lid on.,,,54.0
1564983,6877,[CAR],and you turn the heat on.,,,54.0
1564995,6877,[CAR],and you know what you do?,,,54.0
1565007,6877,[CAR],you shake it shake it and shake it and shake it and shake it over the heat.,,,54.0
1565022,6877,[CAR],so that it didn't burn but you had to shake it.,,,54.0
1565034,6877,[CAR],and guess what.,,,54.0
1565045,6877,[CAR],it popped the popcorn.,,,54.0
1565055,6877,[CAR],and that always tasted good to me that way.,,,54.0
1565064,6877,[CAR],and then we'd take melted butter on put it on there.,,,54.0
1565077,6877,[CAR],oh.,,,54.0
1565088,6877,[CHI],ow.,,,54.0
1565097,6877,[CAR],what's that?,,,54.0
1565108,6877,[CHI],a crocodile.,1.0,,54.0
1565120,6877,[CAR],yeah or an alligator.,,,54.0
1565130,6877,[CAR],one of the two.,,,54.0
1565143,6877,[CAR],who was telling us all about the alligator farm?,,,54.0
1565158,6877,[CHI],I don't know.,1.0,,54.0
1565170,6877,[CAR],you don't remember?,,,54.0
1565194,6877,[CAR],the alligator farm in Florida?,,,54.0
1565216,6877,[CAR],I remember Firstname was telling us all about the alligator farm.,,,54.0
1565228,6877,[CAR],were you listening when he told told what they were eating?,,,54.0
1565237,6877,[CHI],mm-hm.,,,54.0
1565245,6877,[CAR],what we they eating?,,,54.0
1565260,6877,[CHI],I don't know.,1.0,,54.0
1565267,6877,[CAR],remember he said they were they they were throwing him dead chickens?,,,54.0
1565283,6877,[CHI],yeah.,,,54.0
1565295,6877,[CAR],can you imagine the crocodile ate the whole chicken?,,,54.0
1565317,6877,[CAR],they must like chickens huh?,,,54.0
1565328,6877,[CAR],and it wasn't even cooked or anything.,,,54.0
1565340,6877,[CAR],and one of the guys was wrestling the alligator?,,,54.0
1565355,6877,[CAR],would you like to get close to that alligator?,,,54.0
1565367,6877,[CHI],mm-mm.,,,54.0
1565378,6877,[CAR],what does it look like he wants to do?,,,54.0
1565389,6877,[CHI],eat it.,1.0,,54.0
1565398,6877,[CAR],eat it.,,,54.0
1565408,6877,[CAR],eat you huh?,,,54.0
1565418,6877,[CAR],he'd snap your arm right off or something.,,,54.0
1565434,6877,[CAR],do you know where crocodiles live?,,,54.0
1565446,6877,[CHI],mm-mm.,,,54.0
1565457,6877,[CAR],do they live in the desert?,,,54.0
1565471,6877,[CHI],no.,,,54.0
1565483,6877,[CAR],no where do they live?,,,54.0
1565489,6877,[CHI],I don't know.,1.0,,54.0
1565499,6877,[CAR],you have no idea?,,,54.0
1565522,6877,[CAR],well do they live in trees?,,,54.0
1565536,6877,[CHI],no.,,,54.0
1565546,6877,[CAR],no because how could they get up in the trees?,,,54.0
1565560,6877,[CAR],do they live in a house?,,,54.0
1565663,6877,[CHI],no.,,,54.0
1565844,6877,[CAR],do they live in water?,,,54.0
1565987,6877,[CAR],they do.,,,54.0
1566003,6877,[CAR],they do live in water.,,,54.0
1566020,6877,[CHI],what are alligators?,1.0,,54.0
1566037,6877,[CAR],they probably can get fish in the water.,,,54.0
1566073,6877,[CHI],what are what are alligators?,1.0,,54.0
1566088,6877,[CAR],what about alligators?,,,54.0
1566099,6877,[CHI],what are they?,1.0,,54.0
1566109,6877,[CAR],what are they?,,,54.0
1566117,6877,[CHI],yeah.,,,54.0
1566128,6877,[CAR],they're like uh they're called reptiles.,,,54.0
1566135,6877,[CAR],you know that alligators lay eggs?,,,54.0
1566149,6877,[CAR],that's how they have their babies.,,,54.0
1566155,6877,[CHI],oh.,,,54.0
1566161,6877,[CAR],you know that?,,,54.0
1566169,6877,[CAR],like snakes.,,,54.0
1566176,6877,[CAR],and like chickens.,,,54.0
1566182,6877,[CAR],they lay little eggs.,,,54.0
1566191,6877,[CAR],and when a baby baby alligator is born it's probably not going to hurt you because he's so little huh?,,,54.0
1566205,6877,[CAR],this one looks like it's a full grown hungry alligator.,,,54.0
1566218,6877,[CAR],stay away from the alligators.,,,54.0
1566229,6877,[CHI],mama?,,,54.0
1566238,6877,[CAR],uh huh.,,,54.0
1566247,6877,[CHI],I saw uh this uh pre tend alligator.,0.0,,54.0
1566260,6877,[CAR],where?,,,54.0
1566272,6877,[CHI],I don't remember.,1.0,,54.0
1566283,6877,[CAR],but you saw a pretend one?,,,54.0
1566292,6877,[CAR],you know when we were at the Toledo zoo we saw a real one.,,,54.0
1566316,6877,[CAR],did you see the real one?,,,54.0
1566326,6877,[CAR],but it was behind glass so it wasn't too scary.,,,54.0
1566335,6877,[CHI],oh.,,,54.0
1566343,6877,[CAR],do you remember that?,,,54.0
1566357,6877,[CAR],mm-hm.,,,54.0
1566368,6877,[CAR],yeah.,,,54.0
1566375,6877,[CHI],well well where were we?,1.0,,54.0
1566384,6877,[CAR],uh the Toledo zoo.,,,54.0
1566395,6877,[CAR],it's in the same spot where the snakes are.,,,54.0
1566408,6877,[CAR],snakes and the turtles.,,,54.0
1566420,6877,[CAR],hm.,,,54.0
1566426,6877,[CAR],we'll have to go again and figure it out huh?,,,54.0
1566435,6877,[CAR],what do you think?,,,54.0
1566446,6877,[CHI],yeah.,,,54.0
1566454,6877,[CAR],does his skin look like it would be very soft to pet?,,,54.0
1566466,6877,[CHI],no.,,,54.0
1566475,6877,[CAR],how does it look?,,,54.0
1566484,6877,[CHI],it looks bumpy.,1.0,,54.0
1566491,6877,[CAR],it looks really bumpy like it would be scratchy and stuff.,,,54.0
1566512,6877,[CHI],mm-hm.,,,54.0
1566523,6877,[CAR],yeah I'd stay away from the alligator.,,,54.0
1566535,6877,[CAR],ready?,,,54.0
1566545,6877,[CHI],mm-hm.,,,54.0
1566554,6877,[CAR],what's that?,,,54.0
1566565,6877,[CHI],a clown.,1.0,,54.0
1566577,6877,[CAR],how can you tell it's a clown?,,,54.0
1566591,6877,[CHI],because it has a red nose.,1.0,,54.0
1566605,6877,[CAR],a red nose.,,,54.0
1566616,6877,[CAR],what else does he have?,,,54.0
1566633,6877,[CHI],I don't know.,1.0,,54.0
1566645,6877,[CHI],funny hair.,1.0,,54.0
1566658,6877,[CAR],really funny hair.,,,54.0
1566672,6877,[CAR],what else?,,,54.0
1566686,6877,[CHI],because he's making a funny face.,1.0,,54.0
1566703,6877,[CAR],that's true.,,,54.0
1566719,6877,[CHI],and a big bow.,1.0,,54.0
1566729,6877,[CAR],he does have a big bow.,,,54.0
1566742,6877,[CAR],sometimes you can tell because they got really funny clothes huh?,,,54.0
1566753,6877,[CAR],look at his little tiny hat.,,,54.0
1566769,6877,[CAR],they usually have huge giant shoes.,,,54.0
1566779,6877,[CAR],make their feet look really big.,,,54.0
1566789,6877,[CHI],yeah.,,,54.0
1566801,6877,[CAR],why do you think his fingers are in his ears?,,,54.0
1566813,6877,[CHI],because he's making a a funny face.,1.0,,54.0
1566822,6877,[CAR],can you make a funny face?,,,54.0
1566842,6877,[CAR],you gotta do more than just fingers in your ears dontcha?,,,54.0
1566854,6877,[CHI],yeah.,,,54.0
1566864,6877,[CAR],you gotta make a silly face on top of it.,,,54.0
1566873,6877,[CAR],have you ever seen a clown?,,,54.0
1566897,6877,[CHI],no.,,,54.0
1566903,6877,[CAR],I don't think we have.,,,54.0
1566913,6877,[CAR],I think you're right.,,,54.0
1566923,6877,[CAR],we have not seen a clown.,,,54.0
1566931,6877,[CAR],where would you see a clown at?,,,54.0
1566942,6877,[CHI],the circus.,1.0,,54.0
1566950,6877,[CAR],mm-hm and we've never been to the circus.,,,54.0
1566958,6877,[CHI],when?,,,54.0
1566971,6877,[CAR],we just never have been to the circus.,,,54.0
1566983,6877,[CHI],but where are are circuses?,1.0,,54.0
1566991,6877,[CAR],well they come to town every once in awhile.,,,54.0
1567002,6877,[CAR],we just have never been to a circus.,,,54.0
1567012,6877,[CAR],but yep that would be a lot of fun.,,,54.0
1567024,6877,[CAR],mm-hm what's this?,,,54.0
1567031,6877,[CHI],a teacher.,1.0,,54.0
1567042,6877,[CAR],how can you tell?,,,54.0
1567059,6877,[CHI],because it has a skirt and a shirt and pink shoes.,1.0,,54.0
1567076,6877,[CAR],and she's writing on the chalkboard?,,,54.0
1567089,6877,[CHI],yeah.,,,54.0
1567098,6877,[CAR],mm-hm.,,,54.0
1567108,6877,[CAR],what do you think she's teaching?,,,54.0
1567122,6877,[CHI],I don't know.,1.0,,54.0
1567132,6877,[CAR],do you know?,,,54.0
1567144,6877,[CHI],no.,,,54.0
1567153,6877,[CAR],you know what I think she's teaching al-uh geometry.,,,54.0
1567167,6877,[CAR],which you don't know what that is.,,,54.0
1567181,6877,[CAR],but it's a kind of a math.,,,54.0
1567194,6877,[CAR],do you think she's smart?,,,54.0
1567205,6877,[CHI],mm-hm.,,,54.0
1567213,6877,[CAR],how can you tell?,,,54.0
1567223,6877,[CHI],because she has glasses.,1.0,,54.0
1567237,6877,[CAR],do glasses make you smart?,,,54.0
1567259,6877,[CAR],that means we're very smart huh?,,,54.0
1567268,6877,[CHI],mm.,,,54.0
1567287,6877,[CAR],oh you don't want to look at her clothes?,,,54.0
1567309,6877,[CAR],she had the most beautiful red shoes.,,,54.0
1567322,6877,[CAR],did you see her shoes?,,,54.0
1567332,6877,[CHI],yes.,,,54.0
1567343,6877,[CAR],okay.,,,54.0
1567355,6877,[CHI],a cake.,0.0,,54.0
1567364,6877,[CAR],cake?,,,54.0
1567374,6877,[CAR],what kind of cake is it?,,,54.0
1567388,6877,[CHI],chocolate cake.,1.0,,54.0
1567396,6877,[CAR],is it chocolate cake?,,,54.0
1567408,6877,[CAR],it's got chocolate frosting.,,,54.0
1567419,6877,[CAR],what kind of cake is it inside?,,,54.0
1567429,6877,[CHI],mm mm mm.,0.0,,54.0
1567440,6877,[CAR],what color is it?,,,54.0
1567449,6877,[CHI],yellow.,,,54.0
1567457,6877,[CAR],yellow cake with chocolate frosting.,,,54.0
1567471,6877,[CHI],mm-hm.,,,54.0
1567482,6877,[CAR],that's the kind that's your daddy's favorite.,,,54.0
1567492,6877,[CAR],you know that?,,,54.0
1567504,6877,[CHI],no.,,,54.0
1567513,6877,[CAR],it is.,,,54.0
1567523,6877,[CAR],yellow cake with chocolate frosting.,,,54.0
1567531,6877,[CAR],and a big glass of milk.,,,54.0
1567540,6877,[CAR],do you think it was somebody's birthday cake?,,,54.0
1567553,6877,[CHI],mm-hm.,,,54.0
1567564,6877,[CAR],how why do you think so?,,,54.0
1567572,6877,[CHI],no?,,,54.0
1567586,6877,[CAR],why not?,,,54.0
1567598,6877,[CHI],because it's pretend.,1.0,,54.0
1567609,6877,[CHI],see.,,,54.0
1567621,6877,[CHI],yuck!,,,54.0
1567631,6877,[CAR],no you can't really eat it no.,,,54.0
1567644,6877,[CAR],you know if it was someone's birthday cake I bet ya there'd be like a candle on it or something.,,,54.0
1567659,6877,[CAR],don't you?,,,54.0
1567683,6877,[CAR],sometimes people just have cake for dessert?,,,54.0
1567692,6877,[CAR],do we have cake for dessert?,,,54.0
1567832,6877,[CHI],yes.,,,54.0
1568892,6877,[CAR],do we?,,,54.0
1569448,6877,[CHI],mm-hm.,,,54.0
1569456,6877,[CAR],usually only when it's dessert for someone's birthday.,,,54.0
1569516,6877,[CHI],yeah.,,,54.0
1569585,6877,[CAR],what is your favorite kind of cake?,,,54.0
1569598,6877,[CHI],mm the square cake.,1.0,,54.0
1569604,6877,[CAR],square cake?,,,54.0
1569620,6877,[CAR],well what flavor?,,,54.0
1569631,6877,[CHI],hm.,,,54.0
1569638,6877,[CAR],can't hear you when you've got your finger in your mouth.,,,54.0
1569653,6877,[CAR],what's your favorite flavor of cake?,,,54.0
1569666,6877,[CHI],strawberry.,,,54.0
1569682,6877,[CAR],strawberry.,,,54.0
1569695,6877,[CAR],with what kind of frosting?,,,54.0
1569714,6877,[CHI],white.,,,54.0
1569727,6877,[CAR],with white frosting?,,,54.0
1569744,6877,[CAR],sounds good to me.,,,54.0
1569754,6877,[CAR],I remember when you were turning three you had to have pink cake pink frosting and pink sprinkles and pink candles.,,,54.0
